S1,action,reward,S2
"[0.07, 1, -1.3166666666666644, -9.229166666666673, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.250000000000007, False]"
"[0.07, 1, -1.3166666666666644, -9.250000000000007, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.270833333333341, False]"
"[0.07, 1, -1.3166666666666644, -9.270833333333341, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.291666666666675, False]"
"[0.07, 1, -1.3166666666666644, -9.291666666666675, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.312500000000009, False]"
"[0.07, 1, -1.3166666666666644, -9.312500000000009, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.333333333333343, False]"
"[0.07, 1, -1.3166666666666644, -9.333333333333343, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.354166666666677, False]"
"[0.07, 1, -1.3166666666666644, -9.354166666666677, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.37500000000001, False]"
"[0.07, 1, -1.3166666666666644, -9.37500000000001, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.395833333333345, False]"
"[0.07, 1, -1.3166666666666644, -9.395833333333345, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.416666666666679, False]"
"[0.07, 1, -1.3166666666666644, -9.416666666666679, False]",0,0,"[0.04, 1, -1.3166666666666644, -9.395833333333345, False]"
"[0.04, 1, -1.3166666666666644, -9.395833333333345, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.416666666666679, False]"
"[0.07, 1, -1.3166666666666644, -9.416666666666679, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.437500000000012, False]"
"[0.07, 1, -1.3166666666666644, -9.437500000000012, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.458333333333346, False]"
"[0.07, 1, -1.3166666666666644, -9.458333333333346, False]",2,0,"[0.07, 1, -1.3166666666666644, -9.958333333333346, False]"
"[0.07, 1, -1.3166666666666644, -9.958333333333346, False]",1,0,"[0.07, 1, -1.3166666666666644, -9.97916666666668, False]"
"[0.07, 1, -1.3166666666666644, -9.97916666666668, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.000000000000014, False]"
"[0.07, 1, -1.3166666666666644, -10.000000000000014, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.020833333333348, False]"
"[0.07, 1, -1.3166666666666644, -10.020833333333348, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.041666666666682, False]"
"[0.07, 1, -1.3166666666666644, -10.041666666666682, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.062500000000016, False]"
"[0.07, 1, -1.3166666666666644, -10.062500000000016, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.08333333333335, False]"
"[0.07, 1, -1.3166666666666644, -10.08333333333335, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.104166666666684, False]"
"[0.07, 1, -1.3166666666666644, -10.104166666666684, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.125000000000018, False]"
"[0.07, 1, -1.3166666666666644, -10.125000000000018, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.145833333333352, False]"
"[0.07, 1, -1.3166666666666644, -10.145833333333352, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.166666666666686, False]"
"[0.07, 1, -1.3166666666666644, -10.166666666666686, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.18750000000002, False]"
"[0.07, 1, -1.3166666666666644, -10.18750000000002, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.208333333333353, False]"
"[0.07, 1, -1.3166666666666644, -10.208333333333353, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.229166666666687, False]"
"[0.07, 1, -1.3166666666666644, -10.229166666666687, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.250000000000021, False]"
"[0.07, 1, -1.3166666666666644, -10.250000000000021, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.270833333333355, False]"
"[0.07, 1, -1.3166666666666644, -10.270833333333355, False]",3,5,"[0.02, 1, -1.3166666666666644, -9.770833333333355, False]"
"[0.02, 1, -1.3166666666666644, -9.770833333333355, False]",1,0,"[0.02, 1, -1.3166666666666644, -9.79166666666669, False]"
"[0.02, 1, -1.3166666666666644, -9.79166666666669, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.812500000000023, False]"
"[0.03, 1, -1.3166666666666644, -9.812500000000023, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.833333333333357, False]"
"[0.03, 1, -1.3166666666666644, -9.833333333333357, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.854166666666691, False]"
"[0.03, 1, -1.3166666666666644, -9.854166666666691, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.875000000000025, False]"
"[0.03, 1, -1.3166666666666644, -9.875000000000025, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.895833333333359, False]"
"[0.03, 1, -1.3166666666666644, -9.895833333333359, False]",1,0,"[0.03, 1, -1.3166666666666644, -9.916666666666693, False]"
"[0.03, 1, -1.3166666666666644, -9.916666666666693, False]",1,0,"[0.04, 1, -1.3166666666666644, -9.937500000000027, False]"
"[0.04, 1, -1.3166666666666644, -9.937500000000027, False]",1,0,"[0.04, 1, -1.3166666666666644, -9.95833333333336, False]"
"[0.04, 1, -1.3166666666666644, -9.95833333333336, False]",1,0,"[0.04, 1, -1.3166666666666644, -9.979166666666694, False]"
"[0.04, 1, -1.3166666666666644, -9.979166666666694, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.000000000000028, False]"
"[0.04, 1, -1.3166666666666644, -10.000000000000028, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.020833333333362, False]"
"[0.04, 1, -1.3166666666666644, -10.020833333333362, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.041666666666696, False]"
"[0.04, 1, -1.3166666666666644, -10.041666666666696, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.06250000000003, False]"
"[0.05, 1, -1.3166666666666644, -10.06250000000003, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.083333333333364, False]"
"[0.05, 1, -1.3166666666666644, -10.083333333333364, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.104166666666698, False]"
"[0.05, 1, -1.3166666666666644, -10.104166666666698, False]",0,0,"[0.04, 1, -1.3166666666666644, -10.083333333333364, False]"
"[0.04, 1, -1.3166666666666644, -10.083333333333364, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.104166666666698, False]"
"[0.05, 1, -1.3166666666666644, -10.104166666666698, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.125000000000032, False]"
"[0.05, 1, -1.3166666666666644, -10.125000000000032, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.145833333333366, False]"
"[0.05, 1, -1.3166666666666644, -10.145833333333366, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.1666666666667, False]"
"[0.06, 1, -1.3166666666666644, -10.1666666666667, False]",1,0,"[0.05, 1, -1.3166666666666644, -10.187500000000034, False]"
"[0.05, 1, -1.3166666666666644, -10.187500000000034, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.208333333333368, False]"
"[0.06, 1, -1.3166666666666644, -10.208333333333368, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.229166666666702, False]"
"[0.06, 1, -1.3166666666666644, -10.229166666666702, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.250000000000036, False]"
"[0.07, 1, -1.3166666666666644, -10.250000000000036, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.27083333333337, False]"
"[0.07, 1, -1.3166666666666644, -10.27083333333337, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.291666666666703, False]"
"[0.07, 1, -1.3166666666666644, -10.291666666666703, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.312500000000037, False]"
"[0.07, 1, -1.3166666666666644, -10.312500000000037, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.333333333333371, False]"
"[0.07, 1, -1.3166666666666644, -10.333333333333371, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.354166666666705, False]"
"[0.07, 1, -1.3166666666666644, -10.354166666666705, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.375000000000039, False]"
"[0.07, 1, -1.3166666666666644, -10.375000000000039, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.395833333333373, False]"
"[0.07, 1, -1.3166666666666644, -10.395833333333373, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.416666666666707, False]"
"[0.07, 1, -1.3166666666666644, -10.416666666666707, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.43750000000004, False]"
"[0.07, 1, -1.3166666666666644, -10.43750000000004, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.458333333333375, False]"
"[0.07, 1, -1.3166666666666644, -10.458333333333375, False]",0,0,"[0.04, 1, -1.3166666666666644, -10.43750000000004, False]"
"[0.04, 1, -1.3166666666666644, -10.43750000000004, False]",1,0,"[0.07, 1, -1.3166666666666644, -10.458333333333375, False]"
"[0.07, 1, -1.3166666666666644, -10.458333333333375, False]",0,0,"[0.04, 1, -1.3166666666666644, -10.43750000000004, False]"
"[0.04, 1, -1.3166666666666644, -10.43750000000004, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.458333333333375, False]"
"[0.06, 1, -1.3166666666666644, -10.458333333333375, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.479166666666709, False]"
"[0.06, 1, -1.3166666666666644, -10.479166666666709, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.500000000000043, False]"
"[0.06, 1, -1.3166666666666644, -10.500000000000043, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.520833333333377, False]"
"[0.06, 1, -1.3166666666666644, -10.520833333333377, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.54166666666671, False]"
"[0.06, 1, -1.3166666666666644, -10.54166666666671, False]",1,0,"[0.06, 1, -1.3166666666666644, -10.562500000000044, False]"
"[0.06, 1, -1.3166666666666644, -10.562500000000044, False]",2,0,"[0.06, 1, -1.3166666666666644, -11.062500000000044, False]"
"[0.06, 1, -1.3166666666666644, -11.062500000000044, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.083333333333378, False]"
"[0.06, 1, -1.3166666666666644, -11.083333333333378, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.104166666666712, False]"
"[0.06, 1, -1.3166666666666644, -11.104166666666712, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.125000000000046, False]"
"[0.06, 1, -1.3166666666666644, -11.125000000000046, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.14583333333338, False]"
"[0.06, 1, -1.3166666666666644, -11.14583333333338, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.166666666666714, False]"
"[0.06, 1, -1.3166666666666644, -11.166666666666714, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.187500000000048, False]"
"[0.06, 1, -1.3166666666666644, -11.187500000000048, False]",1,0,"[0.06, 1, -1.3166666666666644, -11.208333333333382, False]"
"[0.06, 1, -1.3166666666666644, -11.208333333333382, False]",3,5,"[0.01, 1, -1.3166666666666644, -10.708333333333382, False]"
"[0.01, 1, -1.3166666666666644, -10.708333333333382, False]",1,0,"[0.02, 1, -1.3166666666666644, -10.729166666666716, False]"
"[0.02, 1, -1.3166666666666644, -10.729166666666716, False]",1,0,"[0.02, 1, -1.3166666666666644, -10.75000000000005, False]"
"[0.02, 1, -1.3166666666666644, -10.75000000000005, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.770833333333384, False]"
"[0.03, 1, -1.3166666666666644, -10.770833333333384, False]",0,0,"[0.02, 1, -1.3166666666666644, -10.75000000000005, False]"
"[0.02, 1, -1.3166666666666644, -10.75000000000005, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.770833333333384, False]"
"[0.03, 1, -1.3166666666666644, -10.770833333333384, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.791666666666718, False]"
"[0.03, 1, -1.3166666666666644, -10.791666666666718, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.812500000000052, False]"
"[0.03, 1, -1.3166666666666644, -10.812500000000052, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.833333333333385, False]"
"[0.03, 1, -1.3166666666666644, -10.833333333333385, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.85416666666672, False]"
"[0.03, 1, -1.3166666666666644, -10.85416666666672, False]",1,0,"[0.03, 1, -1.3166666666666644, -10.875000000000053, False]"
"[0.03, 1, -1.3166666666666644, -10.875000000000053, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.895833333333387, False]"
"[0.04, 1, -1.3166666666666644, -10.895833333333387, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.916666666666721, False]"
"[0.04, 1, -1.3166666666666644, -10.916666666666721, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.937500000000055, False]"
"[0.04, 1, -1.3166666666666644, -10.937500000000055, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.958333333333389, False]"
"[0.04, 1, -1.3166666666666644, -10.958333333333389, False]",1,0,"[0.04, 1, -1.3166666666666644, -10.979166666666723, False]"
"[0.04, 1, -1.3166666666666644, -10.979166666666723, False]",1,0,"[0.04, 1, -1.3166666666666644, -11.000000000000057, False]"
"[0.04, 1, -1.3166666666666644, -11.000000000000057, False]",2,0,"[0.07, 1, -1.3166666666666644, -11.500000000000057, False]"
"[0.07, 1, -1.3166666666666644, -11.500000000000057, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.52083333333339, False]"
"[0.07, 1, -1.3166666666666644, -11.52083333333339, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.541666666666725, False]"
"[0.07, 1, -1.3166666666666644, -11.541666666666725, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.562500000000059, False]"
"[0.07, 1, -1.3166666666666644, -11.562500000000059, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.583333333333393, False]"
"[0.07, 1, -1.3166666666666644, -11.583333333333393, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.604166666666726, False]"
"[0.07, 1, -1.3166666666666644, -11.604166666666726, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.62500000000006, False]"
"[0.07, 1, -1.3166666666666644, -11.62500000000006, False]",1,0,"[0.07, 1, -1.3166666666666644, -11.645833333333394, False]"
"[0.07, 1, -1.3166666666666644, -11.645833333333394, False]",2,0,"[0.07, 1, -1.3166666666666644, -12.145833333333394, False]"
"[0.07, 1, -1.3166666666666644, -12.145833333333394, False]",1,0,"[0.07, 1, -1.3166666666666644, -12.166666666666728, False]"
"[0.07, 1, -1.3166666666666644, -12.166666666666728, False]",1,0,"[0.07, 1, -1.3166666666666644, -12.187500000000062, False]"
"[0.07, 1, -1.3166666666666644, -12.187500000000062, False]",1,0,"[0.07, 1, -1.3166666666666644, -12.208333333333396, False]"
"[0.07, 1, -1.3166666666666644, -12.208333333333396, False]",1,0,"[0.07, 1, -1.3166666666666644, -12.22916666666673, False]"
"[0.07, 1, -1.3166666666666644, -12.22916666666673, False]",4,0,"[0.07, 0, -1.3166666666666644, -12.22916666666673, False]"
"[0.07, 0, -1.3166666666666644, -12.22916666666673, False]",1,0,"[0.07, 0, -1.3249999999999977, -12.250000000000064, False]"
"[0.07, 0, -1.3249999999999977, -12.250000000000064, False]",3,0,"[0.14, 0, -1.1249999999999978, -11.750000000000064, False]"
"[0.14, 0, -1.1249999999999978, -11.750000000000064, False]",1,0,"[0.04, 0, -1.133333333333331, -11.770833333333398, False]"
"[0.04, 0, -1.133333333333331, -11.770833333333398, False]",1,0,"[0.02, 0, -1.1416666666666644, -11.791666666666732, False]"
"[0.02, 0, -1.1416666666666644, -11.791666666666732, False]",1,0,"[0.02, 0, -1.1499999999999977, -11.812500000000066, False]"
"[0.02, 0, -1.1499999999999977, -11.812500000000066, False]",1,0,"[0.02, 0, -1.158333333333331, -11.8333333333334, False]"
"[0.02, 0, -1.158333333333331, -11.8333333333334, False]",1,0,"[0.02, 0, -1.1666666666666643, -11.854166666666734, False]"
"[0.02, 0, -1.1666666666666643, -11.854166666666734, False]",1,0,"[0.03, 0, -1.1749999999999976, -11.875000000000068, False]"
"[0.03, 0, -1.1749999999999976, -11.875000000000068, False]",1,0,"[0.03, 0, -1.183333333333331, -11.895833333333401, False]"
"[0.03, 0, -1.183333333333331, -11.895833333333401, False]",1,0,"[0.04, 0, -1.1916666666666642, -11.916666666666735, False]"
"[0.04, 0, -1.1916666666666642, -11.916666666666735, False]",1,0,"[0.04, 0, -1.1999999999999975, -11.93750000000007, False]"
"[0.04, 0, -1.1999999999999975, -11.93750000000007, False]",1,0,"[0.06, 0, -1.2083333333333308, -11.958333333333403, False]"
"[0.06, 0, -1.2083333333333308, -11.958333333333403, False]",1,0,"[0.05, 0, -1.2166666666666641, -11.979166666666737, False]"
"[0.05, 0, -1.2166666666666641, -11.979166666666737, False]",1,0,"[0.05, 0, -1.2249999999999974, -12.000000000000071, False]"
"[0.05, 0, -1.2249999999999974, -12.000000000000071, False]",1,0,"[0.07, 0, -1.2333333333333307, -12.020833333333405, False]"
"[0.07, 0, -1.2333333333333307, -12.020833333333405, False]",1,0,"[0.07, 0, -1.241666666666664, -12.041666666666739, False]"
"[0.07, 0, -1.241666666666664, -12.041666666666739, False]",1,0,"[0.08, 0, -1.2499999999999973, -12.062500000000073, False]"
"[0.08, 0, -1.2499999999999973, -12.062500000000073, False]",1,0,"[0.07, 0, -1.2583333333333306, -12.083333333333407, False]"
"[0.07, 0, -1.2583333333333306, -12.083333333333407, False]",1,0,"[0.07, 0, -1.266666666666664, -12.10416666666674, False]"
"[0.07, 0, -1.266666666666664, -12.10416666666674, False]",1,0,"[0.06, 0, -1.2749999999999972, -12.125000000000075, False]"
"[0.06, 0, -1.2749999999999972, -12.125000000000075, False]",1,0,"[0.08, 0, -1.2833333333333306, -12.145833333333409, False]"
"[0.08, 0, -1.2833333333333306, -12.145833333333409, False]",1,0,"[0.07, 0, -1.2916666666666639, -12.166666666666742, False]"
"[0.07, 0, -1.2916666666666639, -12.166666666666742, False]",1,0,"[0.07, 0, -1.2999999999999972, -12.187500000000076, False]"
"[0.07, 0, -1.2999999999999972, -12.187500000000076, False]",0,5,"[0.04, 0, -1.2916666666666639, -12.166666666666742, False]"
"[0.04, 0, -1.2916666666666639, -12.166666666666742, False]",1,0,"[0.06, 0, -1.2999999999999972, -12.187500000000076, False]"
"[0.06, 0, -1.2999999999999972, -12.187500000000076, False]",3,0,"[0.01, 0, -1.0999999999999972, -11.687500000000076, False]"
"[0.01, 0, -1.0999999999999972, -11.687500000000076, False]",1,0,"[0.02, 0, -1.1083333333333305, -11.70833333333341, False]"
"[0.02, 0, -1.1083333333333305, -11.70833333333341, False]",1,0,"[0.02, 0, -1.1166666666666638, -11.729166666666744, False]"
"[0.02, 0, -1.1166666666666638, -11.729166666666744, False]",1,0,"[0.03, 0, -1.1249999999999971, -11.750000000000078, False]"
"[0.03, 0, -1.1249999999999971, -11.750000000000078, False]",1,0,"[0.03, 0, -1.1333333333333304, -11.770833333333412, False]"
"[0.03, 0, -1.1333333333333304, -11.770833333333412, False]",1,0,"[0.02, 0, -1.1416666666666637, -11.791666666666746, False]"
"[0.02, 0, -1.1416666666666637, -11.791666666666746, False]",1,0,"[0.02, 0, -1.149999999999997, -11.81250000000008, False]"
"[0.02, 0, -1.149999999999997, -11.81250000000008, False]",1,0,"[0.02, 0, -1.1583333333333303, -11.833333333333414, False]"
"[0.02, 0, -1.1583333333333303, -11.833333333333414, False]",1,0,"[0.02, 0, -1.1666666666666636, -11.854166666666748, False]"
"[0.02, 0, -1.1666666666666636, -11.854166666666748, False]",1,0,"[0.02, 0, -1.174999999999997, -11.875000000000082, False]"
"[0.02, 0, -1.174999999999997, -11.875000000000082, False]",1,0,"[0.02, 0, -1.1833333333333302, -11.895833333333416, False]"
"[0.02, 0, -1.1833333333333302, -11.895833333333416, False]",1,0,"[0.04, 0, -1.1916666666666635, -11.91666666666675, False]"
"[0.04, 0, -1.1916666666666635, -11.91666666666675, False]",1,0,"[0.03, 0, -1.1999999999999968, -11.937500000000083, False]"
"[0.03, 0, -1.1999999999999968, -11.937500000000083, False]",1,0,"[0.04, 0, -1.2083333333333302, -11.958333333333417, False]"
"[0.04, 0, -1.2083333333333302, -11.958333333333417, False]",1,0,"[0.04, 0, -1.2166666666666635, -11.979166666666751, False]"
"[0.04, 0, -1.2166666666666635, -11.979166666666751, False]",1,0,"[0.05, 0, -1.2249999999999968, -12.000000000000085, False]"
"[0.05, 0, -1.2249999999999968, -12.000000000000085, False]",1,0,"[0.05, 0, -1.23333333333333, -12.02083333333342, False]"
"[0.05, 0, -1.23333333333333, -12.02083333333342, False]",1,0,"[0.07, 0, -1.2416666666666634, -12.041666666666753, False]"
"[0.07, 0, -1.2416666666666634, -12.041666666666753, False]",1,0,"[0.07, 0, -1.2499999999999967, -12.062500000000087, False]"
"[0.07, 0, -1.2499999999999967, -12.062500000000087, False]",1,0,"[0.07, 0, -1.25833333333333, -12.083333333333421, False]"
"[0.07, 0, -1.25833333333333, -12.083333333333421, False]",1,0,"[0.07, 0, -1.2666666666666633, -12.104166666666755, False]"
"[0.07, 0, -1.2666666666666633, -12.104166666666755, False]",1,0,"[0.06, 0, -1.2749999999999966, -12.125000000000089, False]"
"[0.06, 0, -1.2749999999999966, -12.125000000000089, False]",4,0,"[0.06, 1, -1.2749999999999966, -12.125000000000089, False]"
"[0.06, 1, -1.2749999999999966, -12.125000000000089, False]",1,0,"[0.06, 1, -1.2749999999999966, -12.145833333333423, False]"
"[0.06, 1, -1.2749999999999966, -12.145833333333423, False]",1,0,"[0.06, 1, -1.2749999999999966, -12.166666666666757, False]"
"[0.06, 1, -1.2749999999999966, -12.166666666666757, False]",1,0,"[0.06, 1, -1.2749999999999966, -12.18750000000009, False]"
"[0.06, 1, -1.2749999999999966, -12.18750000000009, False]",1,0,"[0.06, 1, -1.2749999999999966, -12.208333333333425, False]"
"[0.06, 1, -1.2749999999999966, -12.208333333333425, False]",1,0,"[0.06, 1, -1.2749999999999966, -12.229166666666758, False]"
"[0.06, 1, -1.2749999999999966, -12.229166666666758, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.250000000000092, False]"
"[0.07, 1, -1.2749999999999966, -12.250000000000092, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.270833333333426, False]"
"[0.07, 1, -1.2749999999999966, -12.270833333333426, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.29166666666676, False]"
"[0.07, 1, -1.2749999999999966, -12.29166666666676, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.312500000000094, False]"
"[0.07, 1, -1.2749999999999966, -12.312500000000094, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.333333333333428, False]"
"[0.07, 1, -1.2749999999999966, -12.333333333333428, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.354166666666762, False]"
"[0.07, 1, -1.2749999999999966, -12.354166666666762, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.375000000000096, False]"
"[0.07, 1, -1.2749999999999966, -12.375000000000096, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.39583333333343, False]"
"[0.07, 1, -1.2749999999999966, -12.39583333333343, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.416666666666764, False]"
"[0.07, 1, -1.2749999999999966, -12.416666666666764, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.437500000000098, False]"
"[0.07, 1, -1.2749999999999966, -12.437500000000098, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.458333333333432, False]"
"[0.07, 1, -1.2749999999999966, -12.458333333333432, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.479166666666766, False]"
"[0.07, 1, -1.2749999999999966, -12.479166666666766, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.5000000000001, False]"
"[0.07, 1, -1.2749999999999966, -12.5000000000001, False]",1,0,"[0.07, 1, -1.2749999999999966, -12.520833333333433, False]"
"[0.07, 1, -1.2749999999999966, -12.520833333333433, False]",3,5,"[0.02, 1, -1.2749999999999966, -12.020833333333433, False]"
"[0.02, 1, -1.2749999999999966, -12.020833333333433, False]",1,0,"[0.02, 1, -1.2749999999999966, -12.041666666666767, False]"
"[0.02, 1, -1.2749999999999966, -12.041666666666767, False]",1,0,"[0.02, 1, -1.2749999999999966, -12.062500000000101, False]"
"[0.02, 1, -1.2749999999999966, -12.062500000000101, False]",1,0,"[0.02, 1, -1.2749999999999966, -12.083333333333435, False]"
"[0.02, 1, -1.2749999999999966, -12.083333333333435, False]",1,0,"[0.03, 1, -1.2749999999999966, -12.104166666666769, False]"
"[0.03, 1, -1.2749999999999966, -12.104166666666769, False]",1,0,"[0.03, 1, -1.2749999999999966, -12.125000000000103, False]"
"[0.03, 1, -1.2749999999999966, -12.125000000000103, False]",1,0,"[0.04, 1, -1.2749999999999966, -12.145833333333437, False]"
"[0.04, 1, -1.2749999999999966, -12.145833333333437, False]",0,0,"[0.03, 1, -1.2749999999999966, -12.125000000000103, False]"
"[0.03, 1, -1.2749999999999966, -12.125000000000103, False]",4,0,"[0.03, 0, -1.2749999999999966, -12.125000000000103, False]"
"[0.03, 0, -1.2749999999999966, -12.125000000000103, False]",1,0,"[0.12, 0, -1.2833333333333299, -12.145833333333437, False]"
"[0.12, 0, -1.2833333333333299, -12.145833333333437, False]",1,0,"[0.06, 0, -1.2916666666666632, -12.16666666666677, False]"
"[0.06, 0, -1.2916666666666632, -12.16666666666677, False]",1,0,"[0.05, 0, -1.2999999999999965, -12.187500000000105, False]"
"[0.05, 0, -1.2999999999999965, -12.187500000000105, False]",1,0,"[0.05, 0, -1.3083333333333298, -12.208333333333439, False]"
"[0.05, 0, -1.3083333333333298, -12.208333333333439, False]",1,0,"[0.05, 0, -1.316666666666663, -12.229166666666773, False]"
"[0.05, 0, -1.316666666666663, -12.229166666666773, False]",1,0,"[0.04, 0, -1.3249999999999964, -12.250000000000107, False]"
"[0.04, 0, -1.3249999999999964, -12.250000000000107, False]",1,0,"[0.04, 0, -1.3333333333333297, -12.27083333333344, False]"
"[0.04, 0, -1.3333333333333297, -12.27083333333344, False]",1,0,"[0.04, 0, -1.341666666666663, -12.291666666666774, False]"
"[0.04, 0, -1.341666666666663, -12.291666666666774, False]",1,0,"[0.05, 0, -1.3499999999999963, -12.312500000000108, False]"
"[0.05, 0, -1.3499999999999963, -12.312500000000108, False]",1,0,"[0.05, 0, -1.3583333333333296, -12.333333333333442, False]"
"[0.05, 0, -1.3583333333333296, -12.333333333333442, False]",1,0,"[0.05, 0, -1.366666666666663, -12.354166666666776, False]"
"[0.05, 0, -1.366666666666663, -12.354166666666776, False]",1,0,"[0.06, 0, -1.3749999999999962, -12.37500000000011, False]"
"[0.06, 0, -1.3749999999999962, -12.37500000000011, False]",1,0,"[0.06, 0, -1.3833333333333295, -12.395833333333444, False]"
"[0.06, 0, -1.3833333333333295, -12.395833333333444, False]",1,0,"[0.06, 0, -1.3916666666666628, -12.416666666666778, False]"
"[0.06, 0, -1.3916666666666628, -12.416666666666778, False]",1,0,"[0.07, 0, -1.3999999999999961, -12.437500000000112, False]"
"[0.07, 0, -1.3999999999999961, -12.437500000000112, False]",4,0,"[0.07, 1, -1.3999999999999961, -12.437500000000112, False]"
"[0.07, 1, -1.3999999999999961, -12.437500000000112, False]",1,0,"[0.06, 1, -1.3999999999999961, -12.458333333333446, False]"
"[0.06, 1, -1.3999999999999961, -12.458333333333446, False]",3,5,"[0.01, 1, -1.3999999999999961, -11.958333333333446, False]"
"[0.01, 1, -1.3999999999999961, -11.958333333333446, False]",1,0,"[0.02, 1, -1.3999999999999961, -11.97916666666678, False]"
"[0.02, 1, -1.3999999999999961, -11.97916666666678, False]",1,0,"[0.02, 1, -1.3999999999999961, -12.000000000000114, False]"
