S1,action,reward,S2
"[0.04, 1, -19.716666666666224, -108.56249999999324, False]",4,-1.0,"[0.04, 0, -19.716666666666224, -108.56249999999324, False]"
"[0.04, 0, -19.716666666666224, -108.56249999999324, False]",1,0.0,"[0.04, 0, -19.724999999999557, -108.58333333332656, False]"
"[0.04, 0, -19.724999999999557, -108.58333333332656, False]",1,0.0,"[0.04, 0, -19.73333333333289, -108.60416666665989, False]"
"[0.04, 0, -19.73333333333289, -108.60416666665989, False]",1,0.0,"[0.04, 0, -19.741666666666223, -108.62499999999322, False]"
"[0.04, 0, -19.741666666666223, -108.62499999999322, False]",1,0.0,"[0.04, 0, -19.749999999999556, -108.64583333332655, False]"
"[0.04, 0, -19.749999999999556, -108.64583333332655, False]",1,0.0,"[0.04, 0, -19.75833333333289, -108.66666666665988, False]"
"[0.04, 0, -19.75833333333289, -108.66666666665988, False]",1,0.0,"[0.04, 0, -19.76666666666622, -108.68749999999321, False]"
"[0.04, 0, -19.76666666666622, -108.68749999999321, False]",0,0.94,"[0.03, 0, -19.75833333333289, -108.66666666665988, False]"
"[0.03, 0, -19.75833333333289, -108.66666666665988, False]",1,0.0,"[0.05, 0, -19.76666666666622, -108.68749999999321, False]"
"[0.05, 0, -19.76666666666622, -108.68749999999321, False]",1,0.0,"[0.05, 0, -19.774999999999554, -108.70833333332654, False]"
"[0.05, 0, -19.774999999999554, -108.70833333332654, False]",1,0.0,"[0.05, 0, -19.783333333332887, -108.72916666665986, False]"
"[0.05, 0, -19.783333333332887, -108.72916666665986, False]",1,0.0,"[0.05, 0, -19.79166666666622, -108.7499999999932, False]"
"[0.05, 0, -19.79166666666622, -108.7499999999932, False]",1,0.0,"[0.05, 0, -19.799999999999553, -108.77083333332652, False]"
"[0.05, 0, -19.799999999999553, -108.77083333332652, False]",1,0.0,"[0.05, 0, -19.808333333332886, -108.79166666665985, False]"
"[0.05, 0, -19.808333333332886, -108.79166666665985, False]",1,0.0,"[0.05, 0, -19.81666666666622, -108.81249999999318, False]"
"[0.05, 0, -19.81666666666622, -108.81249999999318, False]",1,0.0,"[0.05, 0, -19.82499999999955, -108.83333333332651, False]"
"[0.05, 0, -19.82499999999955, -108.83333333332651, False]",1,0.0,"[0.05, 0, -19.833333333332885, -108.85416666665984, False]"
"[0.05, 0, -19.833333333332885, -108.85416666665984, False]",1,0.0,"[0.05, 0, -19.841666666666217, -108.87499999999316, False]"
"[0.05, 0, -19.841666666666217, -108.87499999999316, False]",1,0.0,"[0.05, 0, -19.84999999999955, -108.8958333333265, False]"
"[0.05, 0, -19.84999999999955, -108.8958333333265, False]",1,0.0,"[0.05, 0, -19.858333333332883, -108.91666666665982, False]"
"[0.05, 0, -19.858333333332883, -108.91666666665982, False]",1,0.0,"[0.05, 0, -19.866666666666216, -108.93749999999315, False]"
"[0.05, 0, -19.866666666666216, -108.93749999999315, False]",1,0.0,"[0.05, 0, -19.87499999999955, -108.95833333332648, False]"
"[0.05, 0, -19.87499999999955, -108.95833333332648, False]",1,0.0,"[0.05, 0, -19.88333333333288, -108.97916666665981, False]"
"[0.05, 0, -19.88333333333288, -108.97916666665981, False]",1,0.0,"[0.05, 0, -19.891666666666215, -108.99999999999314, False]"
"[0.05, 0, -19.891666666666215, -108.99999999999314, False]",1,0.0,"[0.05, 0, -19.899999999999547, -109.02083333332646, False]"
"[0.05, 0, -19.899999999999547, -109.02083333332646, False]",1,0.0,"[0.05, 0, -19.90833333333288, -109.0416666666598, False]"
"[0.05, 0, -19.90833333333288, -109.0416666666598, False]",1,0.0,"[0.05, 0, -19.916666666666213, -109.06249999999312, False]"
"[0.05, 0, -19.916666666666213, -109.06249999999312, False]",1,0.0,"[0.05, 0, -19.924999999999546, -109.08333333332645, False]"
"[0.05, 0, -19.924999999999546, -109.08333333332645, False]",1,0.0,"[0.05, 0, -19.93333333333288, -109.10416666665978, False]"
"[0.05, 0, -19.93333333333288, -109.10416666665978, False]",1,0.0,"[0.05, 0, -19.94166666666621, -109.12499999999311, False]"
"[0.05, 0, -19.94166666666621, -109.12499999999311, False]",1,0.0,"[0.05, 0, -19.949999999999545, -109.14583333332644, False]"
"[0.05, 0, -19.949999999999545, -109.14583333332644, False]",1,0.0,"[0.05, 0, -19.958333333332877, -109.16666666665976, False]"
"[0.05, 0, -19.958333333332877, -109.16666666665976, False]",1,0.0,"[0.05, 0, -19.96666666666621, -109.1874999999931, False]"
"[0.05, 0, -19.96666666666621, -109.1874999999931, False]",1,0.0,"[0.05, 0, -19.974999999999543, -109.20833333332642, False]"
"[0.05, 0, -19.974999999999543, -109.20833333332642, False]",1,0.0,"[0.05, 0, -19.983333333332876, -109.22916666665975, False]"
"[0.05, 0, -19.983333333332876, -109.22916666665975, False]",1,0.0,"[0.05, 0, -19.99166666666621, -109.24999999999308, False]"
"[0.05, 0, -19.99166666666621, -109.24999999999308, False]",1,0.0,"[0.05, 0, -19.99999999999954, -109.27083333332641, False]"
"[0.05, 0, -19.99999999999954, -109.27083333332641, False]",1,0.0,"[0.05, 0, -20.008333333332875, -109.29166666665974, False]"
"[0.05, 0, -20.008333333332875, -109.29166666665974, False]",1,0.0,"[0.05, 0, -20.016666666666207, -109.31249999999307, False]"
"[0.05, 0, -20.016666666666207, -109.31249999999307, False]",1,0.0,"[0.05, 0, -20.02499999999954, -109.3333333333264, False]"
"[0.05, 0, -20.02499999999954, -109.3333333333264, False]",1,0.0,"[0.05, 0, -20.033333333332873, -109.35416666665972, False]"
"[0.05, 0, -20.033333333332873, -109.35416666665972, False]",1,0.0,"[0.05, 0, -20.041666666666206, -109.37499999999305, False]"
"[0.05, 0, -20.041666666666206, -109.37499999999305, False]",1,0.0,"[0.05, 0, -20.04999999999954, -109.39583333332638, False]"
"[0.05, 0, -20.04999999999954, -109.39583333332638, False]",1,0.0,"[0.05, 0, -20.05833333333287, -109.41666666665971, False]"
"[0.05, 0, -20.05833333333287, -109.41666666665971, False]",1,0.0,"[0.05, 0, -20.066666666666205, -109.43749999999304, False]"
"[0.05, 0, -20.066666666666205, -109.43749999999304, False]",1,0.0,"[0.05, 0, -20.074999999999537, -109.45833333332637, False]"
"[0.05, 0, -20.074999999999537, -109.45833333332637, False]",1,0.0,"[0.05, 0, -20.08333333333287, -109.4791666666597, False]"
"[0.05, 0, -20.08333333333287, -109.4791666666597, False]",1,0.0,"[0.05, 0, -20.091666666666203, -109.49999999999302, False]"
"[0.05, 0, -20.091666666666203, -109.49999999999302, False]",1,0.0,"[0.05, 0, -20.099999999999536, -109.52083333332635, False]"
"[0.05, 0, -20.099999999999536, -109.52083333332635, False]",1,0.0,"[0.05, 0, -20.10833333333287, -109.54166666665968, False]"
"[0.05, 0, -20.10833333333287, -109.54166666665968, False]",4,1.0,"[0.05, 1, -20.10833333333287, -109.54166666665968, False]"
"[0.05, 1, -20.10833333333287, -109.54166666665968, False]",1,-1.0,"[0.05, 1, -20.10833333333287, -109.56249999999301, False]"
"[0.05, 1, -20.10833333333287, -109.56249999999301, False]",1,-1.0,"[0.05, 1, -20.10833333333287, -109.58333333332634, False]"
"[0.05, 1, -20.10833333333287, -109.58333333332634, False]",1,-1.0,"[0.05, 1, -20.10833333333287, -109.60416666665967, False]"
"[0.05, 1, -20.10833333333287, -109.60416666665967, False]",3,1.0,"[0.01, 1, -20.10833333333287, -109.10416666665967, False]"
"[0.01, 1, -20.10833333333287, -109.10416666665967, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.124999999993, False]"
"[0.02, 1, -20.10833333333287, -109.124999999993, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.14583333332632, False]"
"[0.02, 1, -20.10833333333287, -109.14583333332632, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.16666666665965, False]"
"[0.02, 1, -20.10833333333287, -109.16666666665965, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.18749999999298, False]"
"[0.02, 1, -20.10833333333287, -109.18749999999298, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.20833333332631, False]"
"[0.02, 1, -20.10833333333287, -109.20833333332631, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.22916666665964, False]"
"[0.02, 1, -20.10833333333287, -109.22916666665964, False]",2,0.0,"[0.04, 1, -20.10833333333287, -109.72916666665964, False]"
"[0.04, 1, -20.10833333333287, -109.72916666665964, False]",3,1.0,"[0.01, 1, -20.10833333333287, -109.22916666665964, False]"
"[0.01, 1, -20.10833333333287, -109.22916666665964, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.24999999999297, False]"
"[0.02, 1, -20.10833333333287, -109.24999999999297, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.2708333333263, False]"
"[0.02, 1, -20.10833333333287, -109.2708333333263, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.29166666665962, False]"
"[0.02, 1, -20.10833333333287, -109.29166666665962, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.31249999999295, False]"
"[0.02, 1, -20.10833333333287, -109.31249999999295, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.33333333332628, False]"
"[0.02, 1, -20.10833333333287, -109.33333333332628, False]",1,-1.0,"[0.02, 1, -20.10833333333287, -109.35416666665961, False]"
"[0.02, 1, -20.10833333333287, -109.35416666665961, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.37499999999294, False]"
"[0.03, 1, -20.10833333333287, -109.37499999999294, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.39583333332627, False]"
"[0.03, 1, -20.10833333333287, -109.39583333332627, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.4166666666596, False]"
"[0.03, 1, -20.10833333333287, -109.4166666666596, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.43749999999292, False]"
"[0.03, 1, -20.10833333333287, -109.43749999999292, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.45833333332625, False]"
"[0.03, 1, -20.10833333333287, -109.45833333332625, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.47916666665958, False]"
"[0.03, 1, -20.10833333333287, -109.47916666665958, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.49999999999291, False]"
"[0.03, 1, -20.10833333333287, -109.49999999999291, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.52083333332624, False]"
"[0.03, 1, -20.10833333333287, -109.52083333332624, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.54166666665957, False]"
"[0.03, 1, -20.10833333333287, -109.54166666665957, False]",1,-1.0,"[0.03, 1, -20.10833333333287, -109.5624999999929, False]"
"[0.03, 1, -20.10833333333287, -109.5624999999929, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -109.58333333332622, False]"
"[0.04, 1, -20.10833333333287, -109.58333333332622, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -109.60416666665955, False]"
"[0.04, 1, -20.10833333333287, -109.60416666665955, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -109.62499999999288, False]"
"[0.04, 1, -20.10833333333287, -109.62499999999288, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -109.64583333332621, False]"
"[0.04, 1, -20.10833333333287, -109.64583333332621, False]",2,0.0,"[0.04, 1, -20.10833333333287, -110.14583333332621, False]"
"[0.04, 1, -20.10833333333287, -110.14583333332621, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.16666666665954, False]"
"[0.04, 1, -20.10833333333287, -110.16666666665954, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.18749999999287, False]"
"[0.04, 1, -20.10833333333287, -110.18749999999287, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.2083333333262, False]"
"[0.04, 1, -20.10833333333287, -110.2083333333262, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.22916666665952, False]"
"[0.04, 1, -20.10833333333287, -110.22916666665952, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.24999999999285, False]"
"[0.04, 1, -20.10833333333287, -110.24999999999285, False]",1,-1.0,"[0.04, 1, -20.10833333333287, -110.27083333332618, False]"
"[0.04, 1, -20.10833333333287, -110.27083333332618, False]",4,-1.0,"[0.04, 0, -20.10833333333287, -110.27083333332618, False]"
"[0.04, 0, -20.10833333333287, -110.27083333332618, False]",1,0.0,"[0.04, 0, -20.1166666666662, -110.29166666665951, False]"
"[0.04, 0, -20.1166666666662, -110.29166666665951, False]",1,0.0,"[0.04, 0, -20.124999999999535, -110.31249999999284, False]"
"[0.04, 0, -20.124999999999535, -110.31249999999284, False]",1,0.0,"[0.04, 0, -20.133333333332867, -110.33333333332617, False]"
"[0.04, 0, -20.133333333332867, -110.33333333332617, False]",1,0.0,"[0.04, 0, -20.1416666666662, -110.3541666666595, False]"
"[0.04, 0, -20.1416666666662, -110.3541666666595, False]",1,0.0,"[0.04, 0, -20.149999999999533, -110.37499999999282, False]"
"[0.04, 0, -20.149999999999533, -110.37499999999282, False]",1,0.0,"[0.04, 0, -20.158333333332866, -110.39583333332615, False]"
"[0.04, 0, -20.158333333332866, -110.39583333332615, False]",1,0.0,"[0.04, 0, -20.1666666666662, -110.41666666665948, False]"
"[0.04, 0, -20.1666666666662, -110.41666666665948, False]",1,0.0,"[0.04, 0, -20.17499999999953, -110.43749999999281, False]"
"[0.04, 0, -20.17499999999953, -110.43749999999281, False]",1,0.0,"[0.04, 0, -20.183333333332865, -110.45833333332614, False]"
"[0.04, 0, -20.183333333332865, -110.45833333332614, False]",1,0.0,"[0.04, 0, -20.191666666666197, -110.47916666665947, False]"
"[0.04, 0, -20.191666666666197, -110.47916666665947, False]",1,0.0,"[0.04, 0, -20.19999999999953, -110.4999999999928, False]"
"[0.04, 0, -20.19999999999953, -110.4999999999928, False]",1,0.0,"[0.04, 0, -20.208333333332863, -110.52083333332612, False]"
"[0.04, 0, -20.208333333332863, -110.52083333332612, False]",1,0.0,"[0.04, 0, -20.216666666666196, -110.54166666665945, False]"
"[0.04, 0, -20.216666666666196, -110.54166666665945, False]",1,0.0,"[0.04, 0, -20.22499999999953, -110.56249999999278, False]"
"[0.04, 0, -20.22499999999953, -110.56249999999278, False]",1,0.0,"[0.04, 0, -20.23333333333286, -110.58333333332611, False]"
"[0.04, 0, -20.23333333333286, -110.58333333332611, False]",1,0.0,"[0.04, 0, -20.241666666666195, -110.60416666665944, False]"
"[0.04, 0, -20.241666666666195, -110.60416666665944, False]",1,0.0,"[0.04, 0, -20.249999999999527, -110.62499999999277, False]"
"[0.04, 0, -20.249999999999527, -110.62499999999277, False]",1,0.0,"[0.04, 0, -20.25833333333286, -110.6458333333261, False]"
"[0.04, 0, -20.25833333333286, -110.6458333333261, False]",1,0.0,"[0.04, 0, -20.266666666666193, -110.66666666665942, False]"
"[0.04, 0, -20.266666666666193, -110.66666666665942, False]",1,0.0,"[0.04, 0, -20.274999999999526, -110.68749999999275, False]"
"[0.04, 0, -20.274999999999526, -110.68749999999275, False]",1,0.0,"[0.04, 0, -20.28333333333286, -110.70833333332608, False]"
"[0.04, 0, -20.28333333333286, -110.70833333332608, False]",1,0.0,"[0.04, 0, -20.291666666666192, -110.72916666665941, False]"
"[0.04, 0, -20.291666666666192, -110.72916666665941, False]",1,0.0,"[0.04, 0, -20.299999999999525, -110.74999999999274, False]"
"[0.04, 0, -20.299999999999525, -110.74999999999274, False]",1,0.0,"[0.04, 0, -20.308333333332858, -110.77083333332607, False]"
"[0.04, 0, -20.308333333332858, -110.77083333332607, False]",1,0.0,"[0.04, 0, -20.31666666666619, -110.7916666666594, False]"
"[0.04, 0, -20.31666666666619, -110.7916666666594, False]",1,0.0,"[0.04, 0, -20.324999999999523, -110.81249999999272, False]"
"[0.04, 0, -20.324999999999523, -110.81249999999272, False]",1,0.0,"[0.04, 0, -20.333333333332856, -110.83333333332605, False]"
"[0.04, 0, -20.333333333332856, -110.83333333332605, False]",1,0.0,"[0.04, 0, -20.34166666666619, -110.85416666665938, False]"
"[0.04, 0, -20.34166666666619, -110.85416666665938, False]",1,0.0,"[0.04, 0, -20.349999999999522, -110.87499999999271, False]"
"[0.04, 0, -20.349999999999522, -110.87499999999271, False]",1,0.0,"[0.04, 0, -20.358333333332855, -110.89583333332604, False]"
"[0.04, 0, -20.358333333332855, -110.89583333332604, False]",1,0.0,"[0.04, 0, -20.366666666666188, -110.91666666665937, False]"
"[0.04, 0, -20.366666666666188, -110.91666666665937, False]",1,0.0,"[0.04, 0, -20.37499999999952, -110.9374999999927, False]"
"[0.04, 0, -20.37499999999952, -110.9374999999927, False]",1,0.0,"[0.04, 0, -20.383333333332853, -110.95833333332602, False]"
"[0.04, 0, -20.383333333332853, -110.95833333332602, False]",2,0.0,"[0.04, 0, -20.583333333332853, -111.45833333332602, False]"
"[0.04, 0, -20.583333333332853, -111.45833333332602, False]",1,0.0,"[0.04, 0, -20.591666666666185, -111.47916666665935, False]"
"[0.04, 0, -20.591666666666185, -111.47916666665935, False]",1,0.0,"[0.04, 0, -20.59999999999952, -111.49999999999268, False]"
"[0.04, 0, -20.59999999999952, -111.49999999999268, False]",1,0.0,"[0.04, 0, -20.60833333333285, -111.52083333332601, False]"
"[0.04, 0, -20.60833333333285, -111.52083333332601, False]",1,0.0,"[0.04, 0, -20.616666666666184, -111.54166666665934, False]"
"[0.04, 0, -20.616666666666184, -111.54166666665934, False]",1,0.0,"[0.04, 0, -20.624999999999517, -111.56249999999267, False]"
"[0.04, 0, -20.624999999999517, -111.56249999999267, False]",1,0.0,"[0.04, 0, -20.63333333333285, -111.583333333326, False]"
"[0.04, 0, -20.63333333333285, -111.583333333326, False]",1,0.0,"[0.04, 0, -20.641666666666183, -111.60416666665932, False]"
"[0.04, 0, -20.641666666666183, -111.60416666665932, False]",1,0.0,"[0.04, 0, -20.649999999999515, -111.62499999999265, False]"
"[0.04, 0, -20.649999999999515, -111.62499999999265, False]",1,0.0,"[0.04, 0, -20.65833333333285, -111.64583333332598, False]"
"[0.04, 0, -20.65833333333285, -111.64583333332598, False]",1,0.0,"[0.04, 0, -20.66666666666618, -111.66666666665931, False]"
"[0.04, 0, -20.66666666666618, -111.66666666665931, False]",1,0.0,"[0.04, 0, -20.674999999999514, -111.68749999999264, False]"
"[0.04, 0, -20.674999999999514, -111.68749999999264, False]",1,0.0,"[0.04, 0, -20.683333333332847, -111.70833333332597, False]"
"[0.04, 0, -20.683333333332847, -111.70833333332597, False]",1,0.0,"[0.04, 0, -20.69166666666618, -111.7291666666593, False]"
"[0.04, 0, -20.69166666666618, -111.7291666666593, False]",1,0.0,"[0.04, 0, -20.699999999999513, -111.74999999999262, False]"
"[0.04, 0, -20.699999999999513, -111.74999999999262, False]",1,0.0,"[0.04, 0, -20.708333333332845, -111.77083333332595, False]"
"[0.04, 0, -20.708333333332845, -111.77083333332595, False]",1,0.0,"[0.04, 0, -20.71666666666618, -111.79166666665928, False]"
"[0.04, 0, -20.71666666666618, -111.79166666665928, False]",1,0.0,"[0.04, 0, -20.72499999999951, -111.81249999999261, False]"
"[0.04, 0, -20.72499999999951, -111.81249999999261, False]",1,0.0,"[0.04, 0, -20.733333333332844, -111.83333333332594, False]"
"[0.04, 0, -20.733333333332844, -111.83333333332594, False]",1,0.0,"[0.04, 0, -20.741666666666177, -111.85416666665927, False]"
"[0.04, 0, -20.741666666666177, -111.85416666665927, False]",1,0.0,"[0.04, 0, -20.74999999999951, -111.8749999999926, False]"
"[0.04, 0, -20.74999999999951, -111.8749999999926, False]",1,0.0,"[0.04, 0, -20.758333333332843, -111.89583333332592, False]"
"[0.04, 0, -20.758333333332843, -111.89583333332592, False]",1,0.0,"[0.04, 0, -20.766666666666175, -111.91666666665925, False]"
"[0.04, 0, -20.766666666666175, -111.91666666665925, False]",1,0.0,"[0.04, 0, -20.77499999999951, -111.93749999999258, False]"
"[0.04, 0, -20.77499999999951, -111.93749999999258, False]",1,0.0,"[0.04, 0, -20.78333333333284, -111.95833333332591, False]"
"[0.04, 0, -20.78333333333284, -111.95833333332591, False]",3,0.0,"[0.1, 0, -20.583333333332842, -111.45833333332591, False]"
"[0.1, 0, -20.583333333332842, -111.45833333332591, False]",1,0.0,"[0.11, 0, -20.591666666666175, -111.47916666665924, False]"
"[0.11, 0, -20.591666666666175, -111.47916666665924, False]",1,0.0,"[0.11, 0, -20.599999999999508, -111.49999999999257, False]"
"[0.11, 0, -20.599999999999508, -111.49999999999257, False]",1,0.0,"[0.12, 0, -20.60833333333284, -111.5208333333259, False]"
"[0.12, 0, -20.60833333333284, -111.5208333333259, False]",1,0.0,"[0.11, 0, -20.616666666666173, -111.54166666665922, False]"
"[0.11, 0, -20.616666666666173, -111.54166666665922, False]",1,0.0,"[0.09, 0, -20.624999999999506, -111.56249999999255, False]"
"[0.09, 0, -20.624999999999506, -111.56249999999255, False]",1,0.0,"[0.1, 0, -20.63333333333284, -111.58333333332588, False]"
"[0.1, 0, -20.63333333333284, -111.58333333332588, False]",1,0.0,"[0.1, 0, -20.641666666666172, -111.60416666665921, False]"
"[0.1, 0, -20.641666666666172, -111.60416666665921, False]",1,0.0,"[0.13, 0, -20.649999999999505, -111.62499999999254, False]"
"[0.13, 0, -20.649999999999505, -111.62499999999254, False]",1,0.0,"[0.12, 0, -20.658333333332838, -111.64583333332587, False]"
"[0.12, 0, -20.658333333332838, -111.64583333332587, False]",1,0.0,"[0.14, 0, -20.66666666666617, -111.6666666666592, False]"
"[0.14, 0, -20.66666666666617, -111.6666666666592, False]",1,0.0,"[0.14, 0, -20.674999999999503, -111.68749999999253, False]"
"[0.14, 0, -20.674999999999503, -111.68749999999253, False]",1,0.0,"[0.14, 0, -20.683333333332836, -111.70833333332585, False]"
"[0.14, 0, -20.683333333332836, -111.70833333332585, False]",1,0.0,"[0.17, 0, -20.69166666666617, -111.72916666665918, False]"
"[0.17, 0, -20.69166666666617, -111.72916666665918, False]",1,0.0,"[0.19, 0, -20.699999999999502, -111.74999999999251, False]"
"[0.19, 0, -20.699999999999502, -111.74999999999251, False]",1,0.0,"[0.19, 0, -20.708333333332835, -111.77083333332584, False]"
"[0.19, 0, -20.708333333332835, -111.77083333332584, False]",1,0.0,"[0.2, 0, -20.716666666666168, -111.79166666665917, False]"
"[0.2, 0, -20.716666666666168, -111.79166666665917, False]",1,0.0,"[0.21, 0, -20.7249999999995, -111.8124999999925, False]"
"[0.21, 0, -20.7249999999995, -111.8124999999925, False]",1,0.0,"[0.18, 0, -20.733333333332833, -111.83333333332583, False]"
"[0.18, 0, -20.733333333332833, -111.83333333332583, False]",1,0.0,"[0.21, 0, -20.741666666666166, -111.85416666665915, False]"
"[0.21, 0, -20.741666666666166, -111.85416666665915, False]",1,0.0,"[0.22, 0, -20.7499999999995, -111.87499999999248, False]"
"[0.22, 0, -20.7499999999995, -111.87499999999248, False]",1,0.0,"[0.19, 0, -20.758333333332832, -111.89583333332581, False]"
"[0.19, 0, -20.758333333332832, -111.89583333332581, False]",1,0.0,"[0.16, 0, -20.766666666666165, -111.91666666665914, False]"
"[0.16, 0, -20.766666666666165, -111.91666666665914, False]",1,0.0,"[0.15, 0, -20.774999999999498, -111.93749999999247, False]"
"[0.15, 0, -20.774999999999498, -111.93749999999247, False]",1,0.0,"[0.18, 0, -20.78333333333283, -111.9583333333258, False]"
"[0.18, 0, -20.78333333333283, -111.9583333333258, False]",1,0.0,"[0.18, 0, -20.791666666666163, -111.97916666665913, False]"
"[0.18, 0, -20.791666666666163, -111.97916666665913, False]",1,0.0,"[0.18, 0, -20.799999999999496, -111.99999999999245, False]"
"[0.18, 0, -20.799999999999496, -111.99999999999245, False]",1,0.0,"[0.18, 0, -20.80833333333283, -112.02083333332578, False]"
"[0.18, 0, -20.80833333333283, -112.02083333332578, False]",1,0.0,"[0.18, 0, -20.816666666666162, -112.04166666665911, False]"
"[0.18, 0, -20.816666666666162, -112.04166666665911, False]",1,0.0,"[0.18, 0, -20.824999999999495, -112.06249999999244, False]"
"[0.18, 0, -20.824999999999495, -112.06249999999244, False]",1,0.0,"[0.18, 0, -20.833333333332828, -112.08333333332577, False]"
"[0.18, 0, -20.833333333332828, -112.08333333332577, False]",1,0.0,"[0.18, 0, -20.84166666666616, -112.1041666666591, False]"
"[0.18, 0, -20.84166666666616, -112.1041666666591, False]",1,0.0,"[0.18, 0, -20.849999999999493, -112.12499999999243, False]"
"[0.18, 0, -20.849999999999493, -112.12499999999243, False]",1,0.0,"[0.18, 0, -20.858333333332826, -112.14583333332575, False]"
"[0.18, 0, -20.858333333332826, -112.14583333332575, False]",1,0.0,"[0.18, 0, -20.86666666666616, -112.16666666665908, False]"
"[0.18, 0, -20.86666666666616, -112.16666666665908, False]",1,0.0,"[0.18, 0, -20.874999999999492, -112.18749999999241, False]"
"[0.18, 0, -20.874999999999492, -112.18749999999241, False]",1,0.0,"[0.18, 0, -20.883333333332825, -112.20833333332574, False]"
"[0.18, 0, -20.883333333332825, -112.20833333332574, False]",1,0.0,"[0.18, 0, -20.891666666666158, -112.22916666665907, False]"
"[0.18, 0, -20.891666666666158, -112.22916666665907, False]",1,0.0,"[0.18, 0, -20.89999999999949, -112.2499999999924, False]"
"[0.18, 0, -20.89999999999949, -112.2499999999924, False]",1,0.0,"[0.18, 0, -20.908333333332823, -112.27083333332573, False]"
"[0.18, 0, -20.908333333332823, -112.27083333332573, False]",1,0.0,"[0.18, 0, -20.916666666666156, -112.29166666665905, False]"
"[0.18, 0, -20.916666666666156, -112.29166666665905, False]",1,0.0,"[0.18, 0, -20.92499999999949, -112.31249999999238, False]"
"[0.18, 0, -20.92499999999949, -112.31249999999238, False]",1,0.0,"[0.18, 0, -20.933333333332822, -112.33333333332571, False]"
"[0.18, 0, -20.933333333332822, -112.33333333332571, False]",1,0.0,"[0.18, 0, -20.941666666666155, -112.35416666665904, False]"
"[0.18, 0, -20.941666666666155, -112.35416666665904, False]",1,0.0,"[0.18, 0, -20.949999999999488, -112.37499999999237, False]"
"[0.18, 0, -20.949999999999488, -112.37499999999237, False]",1,0.0,"[0.18, 0, -20.95833333333282, -112.3958333333257, False]"
"[0.18, 0, -20.95833333333282, -112.3958333333257, False]",1,0.0,"[0.18, 0, -20.966666666666153, -112.41666666665903, False]"
"[0.18, 0, -20.966666666666153, -112.41666666665903, False]",1,0.0,"[0.18, 0, -20.974999999999486, -112.43749999999235, False]"
"[0.18, 0, -20.974999999999486, -112.43749999999235, False]",1,0.0,"[0.18, 0, -20.98333333333282, -112.45833333332568, False]"
"[0.18, 0, -20.98333333333282, -112.45833333332568, False]",1,0.0,"[0.18, 0, -20.991666666666152, -112.47916666665901, False]"
"[0.18, 0, -20.991666666666152, -112.47916666665901, False]",1,0.0,"[0.18, 0, -20.999999999999485, -112.49999999999234, False]"
"[0.18, 0, -20.999999999999485, -112.49999999999234, False]",4,1.0,"[0.18, 1, -20.999999999999485, -112.49999999999234, False]"
"[0.18, 1, -20.999999999999485, -112.49999999999234, False]",1,-1.0,"[0.18, 1, -20.999999999999485, -112.52083333332567, False]"
"[0.18, 1, -20.999999999999485, -112.52083333332567, False]",4,-1.0,"[0.18, 0, -20.999999999999485, -112.52083333332567, False]"
"[0.18, 0, -20.999999999999485, -112.52083333332567, False]",1,0.0,"[0.18, 0, -21.008333333332818, -112.541666666659, False]"
"[0.18, 0, -21.008333333332818, -112.541666666659, False]",1,0.0,"[0.18, 0, -21.01666666666615, -112.56249999999233, False]"
"[0.18, 0, -21.01666666666615, -112.56249999999233, False]",1,0.0,"[0.18, 0, -21.024999999999483, -112.58333333332565, False]"
"[0.18, 0, -21.024999999999483, -112.58333333332565, False]",1,0.0,"[0.18, 0, -21.033333333332816, -112.60416666665898, False]"
"[0.18, 0, -21.033333333332816, -112.60416666665898, False]",1,0.0,"[0.18, 0, -21.04166666666615, -112.62499999999231, False]"
