epoch,step,Tz,gripper,tot_angle,rel_angle,CT_detected
5,10,0.12,0,-0.4083333333333334,-1.0208333333333333,False
5,11,0.1,0,-0.41666666666666674,-1.0416666666666665,False
5,12,0.1,1,-0.41666666666666674,-1.0416666666666665,False
5,13,0.1,1,-0.41666666666666674,-1.0624999999999998,False
5,14,0.1,1,-0.41666666666666674,-1.083333333333333,False
5,15,0.1,0,-0.41666666666666674,-1.083333333333333,False
5,16,0.06,0,-0.21666666666666673,-0.583333333333333,False
5,17,0.12,0,-0.22500000000000006,-0.6041666666666664,False
5,18,0.1,0,-0.2333333333333334,-0.6249999999999998,False
5,19,0.1,0,-0.24166666666666672,-0.6458333333333331,False
5,20,0.11,0,-0.25000000000000006,-0.6666666666666665,False
5,21,0.09,0,-0.2583333333333334,-0.6874999999999999,False
5,22,0.07,0,-0.25000000000000006,-0.6666666666666665,False
5,23,0.1,0,-0.2583333333333334,-0.6874999999999999,False
5,24,0.32,0,-0.4583333333333334,-1.1875,False
5,25,0.32,0,-0.6583333333333334,-1.6875,False
5,26,0.32,0,-0.8583333333333334,-2.1875,False
5,27,0.15,0,-0.6583333333333334,-1.6875,False
5,28,0.16,0,-0.6666666666666667,-1.7083333333333333,False
5,29,0.14,0,-0.675,-1.7291666666666665,False
5,30,0.36,0,-0.47500000000000003,-1.2291666666666665,False
5,31,0.1,0,-0.4833333333333334,-1.2499999999999998,False
5,32,0.19,0,-0.49166666666666675,-1.270833333333333,False
5,33,0.05,0,-0.5000000000000001,-1.2916666666666663,False
5,34,0.3,0,-0.7000000000000002,-1.7916666666666663,False
5,35,0.3,0,-0.9000000000000001,-2.291666666666666,False
5,36,0.3,0,-0.9083333333333334,-2.3124999999999996,False
5,37,0.3,0,-1.1083333333333334,-2.8124999999999996,False
5,38,0.3,0,-1.1166666666666667,-2.833333333333333,False
5,39,0.11,0,-0.9166666666666667,-2.333333333333333,False
5,40,0.09,0,-0.925,-2.3541666666666665,False
5,41,0.02,0,-0.7250000000000001,-1.8541666666666665,False
5,42,0.06,0,-0.7333333333333334,-1.8749999999999998,False
5,43,0.12,0,-0.7416666666666667,-1.895833333333333,False
5,44,0.06,0,-0.5416666666666667,-1.395833333333333,False
5,45,0.06,0,-0.5333333333333334,-1.3749999999999998,False
5,46,0.09,0,-0.5416666666666667,-1.395833333333333,False
5,47,0.09,0,-0.5333333333333334,-1.3749999999999998,False
5,48,0.09,0,-0.5416666666666667,-1.395833333333333,False
5,49,0.09,0,-0.5333333333333334,-1.3749999999999998,False
5,50,0.11,0,-0.5416666666666667,-1.395833333333333,False
6,1,0.19,0,-0.7416666666666667,-1.895833333333333,False
6,2,0.05,0,-0.75,-1.9166666666666663,False
6,3,0.06,0,-0.55,-1.4166666666666663,False
6,4,0.09,0,-0.5583333333333333,-1.4374999999999996,False
6,5,0.1,0,-0.35833333333333334,-0.9374999999999996,False
6,6,0.1,0,-0.15833333333333333,-0.43749999999999956,False
6,7,0.1,0,0.041666666666666685,0.06250000000000044,False
6,8,0.18,0,-0.15833333333333333,-0.43749999999999956,False
6,9,0.07,0,-0.16666666666666666,-0.45833333333333287,False
6,10,0.04,0,-0.175,-0.4791666666666662,False
6,11,0.34,0,-0.375,-0.9791666666666662,False
6,12,0.34,1,-0.375,-0.9791666666666662,False
6,13,0.34,0,-0.375,-0.9791666666666662,False
6,14,0.34,0,-0.38333333333333336,-0.9999999999999996,False
6,15,0.34,1,-0.38333333333333336,-0.9999999999999996,False
6,16,0.01,1,-0.38333333333333336,-0.49999999999999956,False
6,17,0.03,1,-0.38333333333333336,4.440892098500626e-16,False
6,18,0.03,0,-0.38333333333333336,4.440892098500626e-16,False
6,19,0.02,0,-0.5833333333333334,-0.49999999999999956,False
6,20,0.03,0,-0.5916666666666667,-0.5208333333333329,False
6,21,0.04,0,-0.6,-0.5416666666666663,False
6,22,0.04,0,-0.6083333333333333,-0.5624999999999997,False
6,23,0.04,1,-0.6083333333333333,-0.5624999999999997,False
6,24,0.03,1,-0.6083333333333333,-1.0624999999999996,False
6,25,0.03,1,-0.6083333333333333,-1.0833333333333328,False
6,26,0.0,1,-0.6083333333333333,-0.5833333333333328,False
6,27,0.01,1,-0.6083333333333333,-0.6041666666666662,False
6,28,0.01,1,-0.6083333333333333,-0.6249999999999996,False
6,29,0.01,1,-0.6083333333333333,-0.6458333333333329,False
6,30,0.03,1,-0.6083333333333333,-0.14583333333333293,False
6,31,0.04,1,-0.6083333333333333,-0.1249999999999996,False
6,32,0.01,1,-0.6083333333333333,-0.14583333333333293,False
6,33,0.02,1,-0.6083333333333333,-0.6458333333333329,False
6,34,0.02,1,-0.6083333333333333,-0.6666666666666663,False
6,35,0.03,1,-0.6083333333333333,-1.1666666666666663,False
6,36,0.0,1,-0.6083333333333333,-0.6666666666666663,False
6,37,0.01,1,-0.6083333333333333,-0.6874999999999997,False
6,38,0.01,0,-0.6083333333333333,-0.6874999999999997,False
6,39,0.04,0,-0.6166666666666666,-0.708333333333333,False
6,40,0.01,0,-0.4166666666666666,-0.20833333333333304,False
6,41,0.36,0,-0.6166666666666666,-0.708333333333333,False
6,42,0.0,0,-0.4166666666666666,-0.20833333333333304,False
6,43,0.09,0,-0.4083333333333332,-0.1874999999999997,False
6,44,0.03,0,-0.4166666666666666,-0.20833333333333304,False
6,45,0.01,0,-0.42499999999999993,-0.22916666666666638,False
6,46,0.01,0,-0.4333333333333333,-0.24999999999999972,False
6,47,0.01,0,-0.44166666666666665,-0.27083333333333304,False
6,48,0.01,0,-0.45,-0.29166666666666635,False
6,49,0.01,0,-0.45833333333333337,-0.31249999999999967,False
6,50,0.08,0,-0.25833333333333336,0.18750000000000033,False
7,1,0.08,1,-0.25833333333333336,0.18750000000000033,False
7,2,0.01,1,-0.25833333333333336,0.166666666666667,False
7,3,0.0,1,-0.25833333333333336,0.14583333333333365,False
7,4,0.01,1,-0.25833333333333336,0.1250000000000003,False
7,5,0.01,1,-0.25833333333333336,0.10416666666666698,False
7,6,0.03,1,-0.25833333333333336,0.604166666666667,False
7,7,0.02,1,-0.25833333333333336,0.10416666666666696,False
7,8,0.02,1,-0.25833333333333336,0.08333333333333363,False
7,9,0.01,1,-0.25833333333333336,0.10416666666666696,False
7,10,0.01,0,-0.25833333333333336,0.10416666666666696,False
7,11,0.05,0,-0.25,0.1250000000000003,False
7,12,0.04,0,-0.25833333333333336,0.10416666666666698,False
7,13,0.03,0,-0.2666666666666667,0.08333333333333365,False
7,14,0.03,1,-0.2666666666666667,0.08333333333333365,False
7,15,0.02,1,-0.2666666666666667,0.06250000000000032,False
7,16,0.02,1,-0.2666666666666667,0.04166666666666699,False
